CustomerNo;FirstName;LastName;Email;CountryID
17345;Customer17345;User;customer17345@mail.com;1
12937;Customer12937;User;customer12937@mail.com;1
17247;Customer17247;User;customer17247@mail.com;1
13719;Customer13719;User;customer13719@mail.com;1
18184;Customer18184;User;customer18184@mail.com;1
15953;Customer15953;User;customer15953@mail.com;1
14709;Customer14709;User;customer14709@mail.com;1
14805;Customer14805;User;customer14805@mail.com;1
16616;Customer16616;User;customer16616@mail.com;1
16566;Customer16566;User;customer16566@mail.com;1
18188;Customer18188;User;customer18188@mail.com;1
17516;Customer17516;User;customer17516@mail.com;1
15428;Customer15428;User;customer15428@mail.com;1
17323;Customer17323;User;customer17323@mail.com;1
16668;Customer16668;User;customer16668@mail.com;1
14756;Customer14756;User;customer14756@mail.com;1
14640;Customer14640;User;customer14640@mail.com;1
14410;Customer14410;User;customer14410@mail.com;1
12395;Customer12395;User;customer12395@mail.com;3
12452;Customer12452;User;customer12452@mail.com;22
15949;Customer15949;User;customer15949@mail.com;1
14912;Customer14912;User;customer14912@mail.com;15
14020;Customer14020;User;customer14020@mail.com;1
14790;Customer14790;User;customer14790@mail.com;1
16670;Customer16670;User;customer16670@mail.com;1
16185;Customer16185;User;customer16185@mail.com;1
14334;Customer14334;User;customer14334@mail.com;1
13502;Customer13502;User;customer13502@mail.com;1
14205;Customer14205;User;customer14205@mail.com;1
13742;Customer13742;User;customer13742@mail.com;1
14149;Customer14149;User;customer14149@mail.com;1
16020;Customer16020;User;customer16020@mail.com;1
17685;Customer17685;User;customer17685@mail.com;1
14336;Customer14336;User;customer14336@mail.com;1
17700;Customer17700;User;customer17700@mail.com;1
16066;Customer16066;User;customer16066@mail.com;1
17135;Customer17135;User;customer17135@mail.com;1
14049;Customer14049;User;customer14049@mail.com;1
13650;Customer13650;User;customer13650@mail.com;1
13448;Customer13448;User;customer13448@mail.com;1
15727;Customer15727;User;customer15727@mail.com;1
14581;Customer14581;User;customer14581@mail.com;1
16255;Customer16255;User;customer16255@mail.com;1
16660;Customer16660;User;customer16660@mail.com;1
15901;Customer15901;User;customer15901@mail.com;1
16079;Customer16079;User;customer16079@mail.com;1
14744;Customer14744;User;customer14744@mail.com;1
17809;Customer17809;User;customer17809@mail.com;1
14675;Customer14675;User;customer14675@mail.com;1
17469;Customer17469;User;customer17469@mail.com;1
17422;Customer17422;User;customer17422@mail.com;1
13018;Customer13018;User;customer13018@mail.com;1
13899;Customer13899;User;customer13899@mail.com;1
17463;Customer17463;User;customer17463@mail.com;1
14335;Customer14335;User;customer14335@mail.com;4
15916;Customer15916;User;customer15916@mail.com;1
14099;Customer14099;User;customer14099@mail.com;1
13139;Customer13139;User;customer13139@mail.com;1
18084;Customer18084;User;customer18084@mail.com;1
13174;Customer13174;User;customer13174@mail.com;1
16653;Customer16653;User;customer16653@mail.com;1
12619;Customer12619;User;customer12619@mail.com;4
17034;Customer17034;User;customer17034@mail.com;1
13831;Customer13831;User;customer13831@mail.com;1
17410;Customer17410;User;customer17410@mail.com;1
15253;Customer15253;User;customer15253@mail.com;1
13350;Customer13350;User;customer13350@mail.com;1
17725;Customer17725;User;customer17725@mail.com;1
15398;Customer15398;User;customer15398@mail.com;1
15393;Customer15393;User;customer15393@mail.com;1
12948;Customer12948;User;customer12948@mail.com;1
15743;Customer15743;User;customer15743@mail.com;1
16343;Customer16343;User;customer16343@mail.com;1
17010;Customer17010;User;customer17010@mail.com;1
17500;Customer17500;User;customer17500@mail.com;1
16844;Customer16844;User;customer16844@mail.com;1
15065;Customer15065;User;customer15065@mail.com;1
12067;Customer12067;User;customer12067@mail.com;1
14505;Customer14505;User;customer14505@mail.com;1
13569;Customer13569;User;customer13569@mail.com;1
12920;Customer12920;User;customer12920@mail.com;1
13488;Customer13488;User;customer13488@mail.com;1
17371;Customer17371;User;customer17371@mail.com;1
17338;Customer17338;User;customer17338@mail.com;1
18274;Customer18274;User;customer18274@mail.com;1
17073;Customer17073;User;customer17073@mail.com;1
16633;Customer16633;User;customer16633@mail.com;1
12586;Customer12586;User;customer12586@mail.com;15
15699;Customer15699;User;customer15699@mail.com;1
13403;Customer13403;User;customer13403@mail.com;1
16311;Customer16311;User;customer16311@mail.com;1
14297;Customer14297;User;customer14297@mail.com;1
15106;Customer15106;User;customer15106@mail.com;1
18139;Customer18139;User;customer18139@mail.com;1
13456;Customer13456;User;customer13456@mail.com;1
16107;Customer16107;User;customer16107@mail.com;1
15845;Customer15845;User;customer15845@mail.com;1
17453;Customer17453;User;customer17453@mail.com;1
17600;Customer17600;User;customer17600@mail.com;1
16748;Customer16748;User;customer16748@mail.com;1
16607;Customer16607;User;customer16607@mail.com;1
14834;Customer14834;User;customer14834@mail.com;1
17324;Customer17324;User;customer17324@mail.com;1
13247;Customer13247;User;customer13247@mail.com;1
16532;Customer16532;User;customer16532@mail.com;1
13681;Customer13681;User;customer13681@mail.com;1
16128;Customer16128;User;customer16128@mail.com;1
13499;Customer13499;User;customer13499@mail.com;1
16365;Customer16365;User;customer16365@mail.com;1
16655;Customer16655;User;customer16655@mail.com;1
13268;Customer13268;User;customer13268@mail.com;1
14515;Customer14515;User;customer14515@mail.com;1
14424;Customer14424;User;customer14424@mail.com;1
15497;Customer15497;User;customer15497@mail.com;1
17075;Customer17075;User;customer17075@mail.com;1
16330;Customer16330;User;customer16330@mail.com;1
15116;Customer15116;User;customer15116@mail.com;1
17155;Customer17155;User;customer17155@mail.com;1
16985;Customer16985;User;customer16985@mail.com;1
13363;Customer13363;User;customer13363@mail.com;1
14657;Customer14657;User;customer14657@mail.com;1
14467;Customer14467;User;customer14467@mail.com;1
15971;Customer15971;User;customer15971@mail.com;1
15150;Customer15150;User;customer15150@mail.com;1
14768;Customer14768;User;customer14768@mail.com;1
17360;Customer17360;User;customer17360@mail.com;1
14506;Customer14506;User;customer14506@mail.com;1
16722;Customer16722;User;customer16722@mail.com;1
15977;Customer15977;User;customer15977@mail.com;1
12656;Customer12656;User;customer12656@mail.com;5
16422;Customer16422;User;customer16422@mail.com;1
13037;Customer13037;User;customer13037@mail.com;1
13322;Customer13322;User;customer13322@mail.com;1
12474;Customer12474;User;customer12474@mail.com;4
17297;Customer17297;User;customer17297@mail.com;1
13986;Customer13986;User;customer13986@mail.com;1
16164;Customer16164;User;customer16164@mail.com;1
18249;Customer18249;User;customer18249@mail.com;1
14066;Customer14066;User;customer14066@mail.com;1
17759;Customer17759;User;customer17759@mail.com;1
15634;Customer15634;User;customer15634@mail.com;1
12775;Customer12775;User;customer12775@mail.com;7
17519;Customer17519;User;customer17519@mail.com;1
15965;Customer15965;User;customer15965@mail.com;1
12483;Customer12483;User;customer12483@mail.com;18
16261;Customer16261;User;customer16261@mail.com;1
12936;Customer12936;User;customer12936@mail.com;1
17313;Customer17313;User;customer17313@mail.com;1
13832;Customer13832;User;customer13832@mail.com;1
15811;Customer15811;User;customer15811@mail.com;1
12349;Customer12349;User;customer12349@mail.com;15
13768;Customer13768;User;customer13768@mail.com;1
15115;Customer15115;User;customer15115@mail.com;1
17253;Customer17253;User;customer17253@mail.com;1
15567;Customer15567;User;customer15567@mail.com;1
13282;Customer13282;User;customer13282@mail.com;1
13430;Customer13430;User;customer13430@mail.com;1
12658;Customer12658;User;customer12658@mail.com;4
12795;Customer12795;User;customer12795@mail.com;12
14587;Customer14587;User;customer14587@mail.com;1
12904;Customer12904;User;customer12904@mail.com;1
12504;Customer12504;User;customer12504@mail.com;4
14449;Customer14449;User;customer14449@mail.com;1
15527;Customer15527;User;customer15527@mail.com;1
16369;Customer16369;User;customer16369@mail.com;1
13246;Customer13246;User;customer13246@mail.com;1
18080;Customer18080;User;customer18080@mail.com;1
15738;Customer15738;User;customer15738@mail.com;1
14447;Customer14447;User;customer14447@mail.com;1
16139;Customer16139;User;customer16139@mail.com;1
14300;Customer14300;User;customer14300@mail.com;1
13823;Customer13823;User;customer13823@mail.com;1
14883;Customer14883;User;customer14883@mail.com;1
13189;Customer13189;User;customer13189@mail.com;1
17227;Customer17227;User;customer17227@mail.com;1
17664;Customer17664;User;customer17664@mail.com;1
15645;Customer15645;User;customer15645@mail.com;1
16406;Customer16406;User;customer16406@mail.com;1
13673;Customer13673;User;customer13673@mail.com;1
15857;Customer15857;User;customer15857@mail.com;1
13167;Customer13167;User;customer13167@mail.com;1
16713;Customer16713;User;customer16713@mail.com;1
12984;Customer12984;User;customer12984@mail.com;1
15671;Customer15671;User;customer15671@mail.com;1
15179;Customer15179;User;customer15179@mail.com;1
15093;Customer15093;User;customer15093@mail.com;1
15163;Customer15163;User;customer15163@mail.com;1
14482;Customer14482;User;customer14482@mail.com;1
13739;Customer13739;User;customer13739@mail.com;1
14551;Customer14551;User;customer14551@mail.com;1
17625;Customer17625;User;customer17625@mail.com;1
12777;Customer12777;User;customer12777@mail.com;1
13862;Customer13862;User;customer13862@mail.com;1
17100;Customer17100;User;customer17100@mail.com;1
14030;Customer14030;User;customer14030@mail.com;1
15105;Customer15105;User;customer15105@mail.com;1
15132;Customer15132;User;customer15132@mail.com;1
16803;Customer16803;User;customer16803@mail.com;1
17432;Customer17432;User;customer17432@mail.com;1
17888;Customer17888;User;customer17888@mail.com;1
14426;Customer14426;User;customer14426@mail.com;1
15681;Customer15681;User;customer15681@mail.com;1
12878;Customer12878;User;customer12878@mail.com;1
15406;Customer15406;User;customer15406@mail.com;1
13531;Customer13531;User;customer13531@mail.com;1
13118;Customer13118;User;customer13118@mail.com;1
18127;Customer18127;User;customer18127@mail.com;1
15426;Customer15426;User;customer15426@mail.com;1
16399;Customer16399;User;customer16399@mail.com;1
15988;Customer15988;User;customer15988@mail.com;1
15533;Customer15533;User;customer15533@mail.com;1
16464;Customer16464;User;customer16464@mail.com;1
17738;Customer17738;User;customer17738@mail.com;1
14704;Customer14704;User;customer14704@mail.com;1
15906;Customer15906;User;customer15906@mail.com;1
15044;Customer15044;User;customer15044@mail.com;1
12597;Customer12597;User;customer12597@mail.com;13
17561;Customer17561;User;customer17561@mail.com;1
17758;Customer17758;User;customer17758@mail.com;1
15465;Customer15465;User;customer15465@mail.com;1
13988;Customer13988;User;customer13988@mail.com;1
14116;Customer14116;User;customer14116@mail.com;1
12702;Customer12702;User;customer12702@mail.com;4
14664;Customer14664;User;customer14664@mail.com;1
17387;Customer17387;User;customer17387@mail.com;1
14881;Customer14881;User;customer14881@mail.com;1
14477;Customer14477;User;customer14477@mail.com;1
15919;Customer15919;User;customer15919@mail.com;1
12778;Customer12778;User;customer12778@mail.com;7
12540;Customer12540;User;customer12540@mail.com;13
14157;Customer14157;User;customer14157@mail.com;1
15963;Customer15963;User;customer15963@mail.com;1
16762;Customer16762;User;customer16762@mail.com;1
14502;Customer14502;User;customer14502@mail.com;1
13489;Customer13489;User;customer13489@mail.com;1
14595;Customer14595;User;customer14595@mail.com;1
16506;Customer16506;User;customer16506@mail.com;1
16784;Customer16784;User;customer16784@mail.com;1
17555;Customer17555;User;customer17555@mail.com;1
14052;Customer14052;User;customer14052@mail.com;1
18110;Customer18110;User;customer18110@mail.com;1
14159;Customer14159;User;customer14159@mail.com;1
16212;Customer16212;User;customer16212@mail.com;1
13427;Customer13427;User;customer13427@mail.com;1
16533;Customer16533;User;customer16533@mail.com;1
16710;Customer16710;User;customer16710@mail.com;1
14359;Customer14359;User;customer14359@mail.com;1
14553;Customer14553;User;customer14553@mail.com;1
16411;Customer16411;User;customer16411@mail.com;1
16666;Customer16666;User;customer16666@mail.com;1
15850;Customer15850;User;customer15850@mail.com;1
18040;Customer18040;User;customer18040@mail.com;1
14984;Customer14984;User;customer14984@mail.com;1
13565;Customer13565;User;customer13565@mail.com;1
17425;Customer17425;User;customer17425@mail.com;1
13200;Customer13200;User;customer13200@mail.com;1
17384;Customer17384;User;customer17384@mail.com;1
13142;Customer13142;User;customer13142@mail.com;1
14903;Customer14903;User;customer14903@mail.com;1
14150;Customer14150;User;customer14150@mail.com;1
12380;Customer12380;User;customer12380@mail.com;3
12391;Customer12391;User;customer12391@mail.com;20
12444;Customer12444;User;customer12444@mail.com;2
12578;Customer12578;User;customer12578@mail.com;15
13962;Customer13962;User;customer13962@mail.com;1
17904;Customer17904;User;customer17904@mail.com;1
15088;Customer15088;User;customer15088@mail.com;1
13396;Customer13396;User;customer13396@mail.com;1
15494;Customer15494;User;customer15494@mail.com;1
17779;Customer17779;User;customer17779@mail.com;1
12603;Customer12603;User;customer12603@mail.com;4
17301;Customer17301;User;customer17301@mail.com;1
14434;Customer14434;User;customer14434@mail.com;1
17163;Customer17163;User;customer17163@mail.com;1
16414;Customer16414;User;customer16414@mail.com;1
13941;Customer13941;User;customer13941@mail.com;1
16134;Customer16134;User;customer16134@mail.com;1
16511;Customer16511;User;customer16511@mail.com;1
14641;Customer14641;User;customer14641@mail.com;1
17159;Customer17159;User;customer17159@mail.com;1
17760;Customer17760;User;customer17760@mail.com;1
14849;Customer14849;User;customer14849@mail.com;1
12618;Customer12618;User;customer12618@mail.com;15
18061;Customer18061;User;customer18061@mail.com;1
13181;Customer13181;User;customer13181@mail.com;1
16945;Customer16945;User;customer16945@mail.com;1
13117;Customer13117;User;customer13117@mail.com;1
18034;Customer18034;User;customer18034@mail.com;1
15530;Customer15530;User;customer15530@mail.com;1
12931;Customer12931;User;customer12931@mail.com;1
17286;Customer17286;User;customer17286@mail.com;1
14593;Customer14593;User;customer14593@mail.com;1
12498;Customer12498;User;customer12498@mail.com;4
16924;Customer16924;User;customer16924@mail.com;1
15933;Customer15933;User;customer15933@mail.com;1
13516;Customer13516;User;customer13516@mail.com;1
14342;Customer14342;User;customer14342@mail.com;1
13880;Customer13880;User;customer13880@mail.com;1
16463;Customer16463;User;customer16463@mail.com;1
13094;Customer13094;User;customer13094@mail.com;1
15368;Customer15368;User;customer15368@mail.com;1
14285;Customer14285;User;customer14285@mail.com;1
17650;Customer17650;User;customer17650@mail.com;1
16279;Customer16279;User;customer16279@mail.com;1
13960;Customer13960;User;customer13960@mail.com;1
14820;Customer14820;User;customer14820@mail.com;1
16350;Customer16350;User;customer16350@mail.com;1
17961;Customer17961;User;customer17961@mail.com;1
17621;Customer17621;User;customer17621@mail.com;1
17401;Customer17401;User;customer17401@mail.com;1
12781;Customer12781;User;customer12781@mail.com;24
14315;Customer14315;User;customer14315@mail.com;1
14073;Customer14073;User;customer14073@mail.com;1
12697;Customer12697;User;customer12697@mail.com;18
13091;Customer13091;User;customer13091@mail.com;1
18276;Customer18276;User;customer18276@mail.com;1
13381;Customer13381;User;customer13381@mail.com;1
16560;Customer16560;User;customer16560@mail.com;1
14902;Customer14902;User;customer14902@mail.com;1
13895;Customer13895;User;customer13895@mail.com;1
16298;Customer16298;User;customer16298@mail.com;1
12712;Customer12712;User;customer12712@mail.com;4
17078;Customer17078;User;customer17078@mail.com;1
12647;Customer12647;User;customer12647@mail.com;4
12997;Customer12997;User;customer12997@mail.com;1
12567;Customer12567;User;customer12567@mail.com;5
17397;Customer17397;User;customer17397@mail.com;1
16531;Customer16531;User;customer16531@mail.com;1
16042;Customer16042;User;customer16042@mail.com;1
15081;Customer15081;User;customer15081@mail.com;1
12477;Customer12477;User;customer12477@mail.com;4
14508;Customer14508;User;customer14508@mail.com;1
12356;Customer12356;User;customer12356@mail.com;12
17147;Customer17147;User;customer17147@mail.com;1
12539;Customer12539;User;customer12539@mail.com;13
17985;Customer17985;User;customer17985@mail.com;1
18221;Customer18221;User;customer18221@mail.com;1
14362;Customer14362;User;customer14362@mail.com;1
14034;Customer14034;User;customer14034@mail.com;1
15435;Customer15435;User;customer15435@mail.com;1
15983;Customer15983;User;customer15983@mail.com;1
12481;Customer12481;User;customer12481@mail.com;4
15489;Customer15489;User;customer15489@mail.com;1
17330;Customer17330;User;customer17330@mail.com;1
13308;Customer13308;User;customer13308@mail.com;1
17461;Customer17461;User;customer17461@mail.com;1
15124;Customer15124;User;customer15124@mail.com;1
17613;Customer17613;User;customer17613@mail.com;1
13871;Customer13871;User;customer13871@mail.com;1
16638;Customer16638;User;customer16638@mail.com;1
13028;Customer13028;User;customer13028@mail.com;1
15529;Customer15529;User;customer15529@mail.com;1
17716;Customer17716;User;customer17716@mail.com;1
16869;Customer16869;User;customer16869@mail.com;1
15506;Customer15506;User;customer15506@mail.com;1
15657;Customer15657;User;customer15657@mail.com;1
17095;Customer17095;User;customer17095@mail.com;1
14112;Customer14112;User;customer14112@mail.com;1
16186;Customer16186;User;customer16186@mail.com;1
17080;Customer17080;User;customer17080@mail.com;1
13160;Customer13160;User;customer13160@mail.com;1
17797;Customer17797;User;customer17797@mail.com;1
12847;Customer12847;User;customer12847@mail.com;1
15864;Customer15864;User;customer15864@mail.com;1
12449;Customer12449;User;customer12449@mail.com;3
13815;Customer13815;User;customer13815@mail.com;4
16656;Customer16656;User;customer16656@mail.com;1
17799;Customer17799;User;customer17799@mail.com;1
14416;Customer14416;User;customer14416@mail.com;1
15287;Customer15287;User;customer15287@mail.com;1
16070;Customer16070;User;customer16070@mail.com;1
15267;Customer15267;User;customer15267@mail.com;1
13828;Customer13828;User;customer13828@mail.com;1
13313;Customer13313;User;customer13313@mail.com;1
16009;Customer16009;User;customer16009@mail.com;1
13138;Customer13138;User;customer13138@mail.com;1
14234;Customer14234;User;customer14234@mail.com;1
12445;Customer12445;User;customer12445@mail.com;13
12406;Customer12406;User;customer12406@mail.com;19
16871;Customer16871;User;customer16871@mail.com;1
13894;Customer13894;User;customer13894@mail.com;1
15269;Customer15269;User;customer15269@mail.com;1
15110;Customer15110;User;customer15110@mail.com;1
13926;Customer13926;User;customer13926@mail.com;1
14840;Customer14840;User;customer14840@mail.com;1
16644;Customer16644;User;customer16644@mail.com;1
16837;Customer16837;User;customer16837@mail.com;1
12731;Customer12731;User;customer12731@mail.com;5
16855;Customer16855;User;customer16855@mail.com;1
13939;Customer13939;User;customer13939@mail.com;1
18075;Customer18075;User;customer18075@mail.com;1
13500;Customer13500;User;customer13500@mail.com;1
12626;Customer12626;User;customer12626@mail.com;4
16278;Customer16278;User;customer16278@mail.com;1
16669;Customer16669;User;customer16669@mail.com;1
17368;Customer17368;User;customer17368@mail.com;1
15967;Customer15967;User;customer15967@mail.com;1
16912;Customer16912;User;customer16912@mail.com;1
17198;Customer17198;User;customer17198@mail.com;1
13449;Customer13449;User;customer13449@mail.com;1
13816;Customer13816;User;customer13816@mail.com;4
17549;Customer17549;User;customer17549@mail.com;1
16245;Customer16245;User;customer16245@mail.com;1
14057;Customer14057;User;customer14057@mail.com;1
16008;Customer16008;User;customer16008@mail.com;1
14286;Customer14286;User;customer14286@mail.com;1
15584;Customer15584;User;customer15584@mail.com;1
17377;Customer17377;User;customer17377@mail.com;1
18246;Customer18246;User;customer18246@mail.com;1
12640;Customer12640;User;customer12640@mail.com;5
16916;Customer16916;User;customer16916@mail.com;1
15900;Customer15900;User;customer15900@mail.com;1
14507;Customer14507;User;customer14507@mail.com;1
16469;Customer16469;User;customer16469@mail.com;1
17680;Customer17680;User;customer17680@mail.com;1
13575;Customer13575;User;customer13575@mail.com;1
13285;Customer13285;User;customer13285@mail.com;1
13131;Customer13131;User;customer13131@mail.com;1
13629;Customer13629;User;customer13629@mail.com;1
16085;Customer16085;User;customer16085@mail.com;1
13447;Customer13447;User;customer13447@mail.com;1
16204;Customer16204;User;customer16204@mail.com;1
16999;Customer16999;User;customer16999@mail.com;1
17896;Customer17896;User;customer17896@mail.com;1
17596;Customer17596;User;customer17596@mail.com;1
14851;Customer14851;User;customer14851@mail.com;1
12910;Customer12910;User;customer12910@mail.com;1
12829;Customer12829;User;customer12829@mail.com;8
14898;Customer14898;User;customer14898@mail.com;1
12991;Customer12991;User;customer12991@mail.com;1
15051;Customer15051;User;customer15051@mail.com;1
16809;Customer16809;User;customer16809@mail.com;1
12993;Customer12993;User;customer12993@mail.com;1
12500;Customer12500;User;customer12500@mail.com;4
15432;Customer15432;User;customer15432@mail.com;1
15805;Customer15805;User;customer15805@mail.com;1
16804;Customer16804;User;customer16804@mail.com;1
18006;Customer18006;User;customer18006@mail.com;1
14948;Customer14948;User;customer14948@mail.com;1
14109;Customer14109;User;customer14109@mail.com;1
18263;Customer18263;User;customer18263@mail.com;1
15524;Customer15524;User;customer15524@mail.com;1
16617;Customer16617;User;customer16617@mail.com;1
17391;Customer17391;User;customer17391@mail.com;1
13066;Customer13066;User;customer13066@mail.com;1
14715;Customer14715;User;customer14715@mail.com;1
17220;Customer17220;User;customer17220@mail.com;1
15720;Customer15720;User;customer15720@mail.com;1
14544;Customer14544;User;customer14544@mail.com;1
18181;Customer18181;User;customer18181@mail.com;1
13846;Customer13846;User;customer13846@mail.com;1
17357;Customer17357;User;customer17357@mail.com;1
12883;Customer12883;User;customer12883@mail.com;1
17510;Customer17510;User;customer17510@mail.com;1
13455;Customer13455;User;customer13455@mail.com;1
14714;Customer14714;User;customer14714@mail.com;1
13614;Customer13614;User;customer13614@mail.com;1
13735;Customer13735;User;customer13735@mail.com;1
14725;Customer14725;User;customer14725@mail.com;1
18043;Customer18043;User;customer18043@mail.com;1
15981;Customer15981;User;customer15981@mail.com;1
16341;Customer16341;User;customer16341@mail.com;1
16423;Customer16423;User;customer16423@mail.com;1
15419;Customer15419;User;customer15419@mail.com;1
17314;Customer17314;User;customer17314@mail.com;1
15582;Customer15582;User;customer15582@mail.com;1
12415;Customer12415;User;customer12415@mail.com;23
15758;Customer15758;User;customer15758@mail.com;1
13632;Customer13632;User;customer13632@mail.com;1
13692;Customer13692;User;customer13692@mail.com;1
17974;Customer17974;User;customer17974@mail.com;1
17777;Customer17777;User;customer17777@mail.com;1
14533;Customer14533;User;customer14533@mail.com;1
12676;Customer12676;User;customer12676@mail.com;18
18259;Customer18259;User;customer18259@mail.com;1
13058;Customer13058;User;customer13058@mail.com;1
13236;Customer13236;User;customer13236@mail.com;1
14666;Customer14666;User;customer14666@mail.com;1
14522;Customer14522;User;customer14522@mail.com;1
17564;Customer17564;User;customer17564@mail.com;1
17153;Customer17153;User;customer17153@mail.com;1
16557;Customer16557;User;customer16557@mail.com;1
15955;Customer15955;User;customer15955@mail.com;1
18123;Customer18123;User;customer18123@mail.com;1
16588;Customer16588;User;customer16588@mail.com;1
15556;Customer15556;User;customer15556@mail.com;1
15679;Customer15679;User;customer15679@mail.com;1
12933;Customer12933;User;customer12933@mail.com;1
12890;Customer12890;User;customer12890@mail.com;1
16878;Customer16878;User;customer16878@mail.com;1
15329;Customer15329;User;customer15329@mail.com;1
16207;Customer16207;User;customer16207@mail.com;1
15058;Customer15058;User;customer15058@mail.com;1
17793;Customer17793;User;customer17793@mail.com;1
12374;Customer12374;User;customer12374@mail.com;6
14530;Customer14530;User;customer14530@mail.com;1
14365;Customer14365;User;customer14365@mail.com;1
16639;Customer16639;User;customer16639@mail.com;1
13549;Customer13549;User;customer13549@mail.com;1
16519;Customer16519;User;customer16519@mail.com;1
15660;Customer15660;User;customer15660@mail.com;1
14862;Customer14862;User;customer14862@mail.com;1
18211;Customer18211;User;customer18211@mail.com;1
15203;Customer15203;User;customer15203@mail.com;1
12428;Customer12428;User;customer12428@mail.com;14
15365;Customer15365;User;customer15365@mail.com;1
12689;Customer12689;User;customer12689@mail.com;5
17663;Customer17663;User;customer17663@mail.com;1
14494;Customer14494;User;customer14494@mail.com;1
16303;Customer16303;User;customer16303@mail.com;1
15291;Customer15291;User;customer15291@mail.com;1
16936;Customer16936;User;customer16936@mail.com;1
12938;Customer12938;User;customer12938@mail.com;1
15168;Customer15168;User;customer15168@mail.com;1
14684;Customer14684;User;customer14684@mail.com;1
17538;Customer17538;User;customer17538@mail.com;1
18082;Customer18082;User;customer18082@mail.com;1
18117;Customer18117;User;customer18117@mail.com;1
15863;Customer15863;User;customer15863@mail.com;1
17652;Customer17652;User;customer17652@mail.com;1
17081;Customer17081;User;customer17081@mail.com;1
15458;Customer15458;User;customer15458@mail.com;1
15125;Customer15125;User;customer15125@mail.com;1
15532;Customer15532;User;customer15532@mail.com;1
15781;Customer15781;User;customer15781@mail.com;1
14953;Customer14953;User;customer14953@mail.com;1
12642;Customer12642;User;customer12642@mail.com;4
16504;Customer16504;User;customer16504@mail.com;1
13577;Customer13577;User;customer13577@mail.com;1
13835;Customer13835;User;customer13835@mail.com;1
17235;Customer17235;User;customer17235@mail.com;1
16478;Customer16478;User;customer16478@mail.com;1
15050;Customer15050;User;customer15050@mail.com;1
14680;Customer14680;User;customer14680@mail.com;1
15839;Customer15839;User;customer15839@mail.com;1
16747;Customer16747;User;customer16747@mail.com;1
14784;Customer14784;User;customer14784@mail.com;1
13947;Customer13947;User;customer13947@mail.com;1
17973;Customer17973;User;customer17973@mail.com;8
14487;Customer14487;User;customer14487@mail.com;1
16416;Customer16416;User;customer16416@mail.com;1
12865;Customer12865;User;customer12865@mail.com;6
14382;Customer14382;User;customer14382@mail.com;1
14044;Customer14044;User;customer14044@mail.com;1
17287;Customer17287;User;customer17287@mail.com;1
17720;Customer17720;User;customer17720@mail.com;1
16898;Customer16898;User;customer16898@mail.com;1
17211;Customer17211;User;customer17211@mail.com;1
15429;Customer15429;User;customer15429@mail.com;1
15787;Customer15787;User;customer15787@mail.com;1
14661;Customer14661;User;customer14661@mail.com;1
12934;Customer12934;User;customer12934@mail.com;1
17838;Customer17838;User;customer17838@mail.com;1
17041;Customer17041;User;customer17041@mail.com;1
17790;Customer17790;User;customer17790@mail.com;1
15599;Customer15599;User;customer15599@mail.com;1
13892;Customer13892;User;customer13892@mail.com;1
13450;Customer13450;User;customer13450@mail.com;1
13170;Customer13170;User;customer13170@mail.com;1
13984;Customer13984;User;customer13984@mail.com;1
14882;Customer14882;User;customer14882@mail.com;1
13700;Customer13700;User;customer13700@mail.com;1
14499;Customer14499;User;customer14499@mail.com;1
13379;Customer13379;User;customer13379@mail.com;1
16726;Customer16726;User;customer16726@mail.com;1
15449;Customer15449;User;customer15449@mail.com;1
15411;Customer15411;User;customer15411@mail.com;1
13146;Customer13146;User;customer13146@mail.com;1
12867;Customer12867;User;customer12867@mail.com;1
14227;Customer14227;User;customer14227@mail.com;1
13603;Customer13603;User;customer13603@mail.com;1
13451;Customer13451;User;customer13451@mail.com;1
18069;Customer18069;User;customer18069@mail.com;1
16930;Customer16930;User;customer16930@mail.com;1
13178;Customer13178;User;customer13178@mail.com;1
16720;Customer16720;User;customer16720@mail.com;1
15875;Customer15875;User;customer15875@mail.com;1
17088;Customer17088;User;customer17088@mail.com;1
14748;Customer14748;User;customer14748@mail.com;1
14930;Customer14930;User;customer14930@mail.com;1
14226;Customer14226;User;customer14226@mail.com;1
12900;Customer12900;User;customer12900@mail.com;1
12589;Customer12589;User;customer12589@mail.com;5
16386;Customer16386;User;customer16386@mail.com;1
17191;Customer17191;User;customer17191@mail.com;1
17052;Customer17052;User;customer17052@mail.com;1
12384;Customer12384;User;customer12384@mail.com;22
17054;Customer17054;User;customer17054@mail.com;1
15557;Customer15557;User;customer15557@mail.com;1
13810;Customer13810;User;customer13810@mail.com;4
14789;Customer14789;User;customer14789@mail.com;1
13727;Customer13727;User;customer13727@mail.com;1
14035;Customer14035;User;customer14035@mail.com;1
12600;Customer12600;User;customer12600@mail.com;4
17295;Customer17295;User;customer17295@mail.com;1
17015;Customer17015;User;customer17015@mail.com;1
15759;Customer15759;User;customer15759@mail.com;5
17162;Customer17162;User;customer17162@mail.com;1
18209;Customer18209;User;customer18209@mail.com;1
17512;Customer17512;User;customer17512@mail.com;1
14662;Customer14662;User;customer14662@mail.com;1
15608;Customer15608;User;customer15608@mail.com;1
12726;Customer12726;User;customer12726@mail.com;5
16671;Customer16671;User;customer16671@mail.com;1
12685;Customer12685;User;customer12685@mail.com;5
16460;Customer16460;User;customer16460@mail.com;1
12517;Customer12517;User;customer12517@mail.com;4
